id	name
107	u,ИНТ\0
108	u,МДР\0
109	u,ДУХ\0
110	u,Доп. параметры\0
111	u,Скор. Атк.\0
112	u,Скор. Магии\0
113	u,Шанс Крит. Атк.\0
114	u,Вес\0
115	u,Состояние\0
116	u,Экипировка\0
117	u,Предмет\0
118	u,Квест\0
119	u,Умения\0
120	u,Активные\0
121	u,Пассивные\0
122	u,Заклинания\0
123	a,I\0
124	a,II\0
125	a,III\0
126	a,IV\0
127	u,Действия\0
128	u,@Клан\0
129	u,Общий\0
130	u,Группа\0
131	u,Хранилище\0
132	u,Хранение\0
133	u,Возврат\0
134	u,аден\0
135	u,Плата\0
136	u,Магазин\0
137	u,Продажа\0
138	u,Инвентарь\0
139	u,Покупка\0
140	u,Принять\0
141	u,Отменить\0
142	u,Цена\0
143	u,Цена\0
144	u,Все\0
145	u,Помощь\0
146	u,Настройки\0
147	u,Перезапуск\0
148	u,Выход\0
149	u,Вход\0
150	u,Имя\0
151	u,Пароль\0
152	u,Вход\0
153	u,Выход\0
154	u,Новый аккаунт\0
155	u,Утерян аккаунт\0
156	u,Настройки\0
157	u,Выбрать персонажа\0
158	u,Создать\0
159	u,Удалить\0
160	u,Начать игру\0
161	u,Назад\0
162	u,Создать\0
163	u,Имя\0
164	u,Раса\0
165	u,Класс\0
166	u,Пол\0
167	u,Прическа\0
168	u,Цвет волос\0
169	u,Лицо\0
170	u,Человек\0
171	u,Эльф\0
172	u,Темный Эльф\0
173	u,Орк\0
174	u,Гном\0
175	u,Воин\0
176	u,Мистик\0
177	u,Мужчина\0
178	u,Женщина\0
179	u,Тип A\0
180	u,Тип B\0
181	u,Тип C\0
182	u,Тип D\0
183	u,Выбор\0
184	u,Да\0
185	u,Нет\0
186	u,Тип E\0
187	u,Тип F\0
188	u,#Группа\0
189	u,Материал\0
190	u,Цена\0
191	u,Имя\0
192	u,Кол-во\0
193	u,Меню\0
194	u,Статус\0
195	u,Инвентарь\0
196	u,Умения и Магия\0
197	u,Действие\0
198	u,Квест\0
199	u,Общение\0
200	u,Группа\0
201	u,Клан\0
202	u,Друзья\0
203	u,Профиль\0
204	u,Общение\0
205	u,Настройки\0
206	u,Видео\0
207	u,Аудио/Система\0
208	u,Игра\0
209	u,Разрешение\0
210	u,Яркость\0
211	u,Текстуры\0
212	u,Тени\0
213	u,Детализация земли\0
214	u,Местность\0
215	u,Персонажи\0
216	u,Эффекты\0
217	u,Музыка\0
218	u,Применить\0
219	a,800*600 32bit\0
220	a,1024*768 32bit\0
221	a,1280*960 32bit\0
222	a,1280*1024 32bit\0
223	a,1600*1200 32bit\0
224	u,Выс.\0
225	u,Норм.\0
226	u,Низ.\0
227	u,Вкл.\0
228	u,Выкл.\0
229	u,Нижнее белье\0
230	u,Шлем\0
231	u,Щит\0
232	u,Перчатки\0
233	u,Сапоги\0
234	u,Плащ\0
235	u,Верх. доспех\0
236	u,Ниж. доспех\0
237	u,Серьга\0
238	u,Ожерелье\0
239	u,Кольцо\0
240	u,Квестовый предмет\0
241	u,Деньги\0
242	u,Одноручный\0
243	u,Двуручный\0
244	u,Роба\0
245	u,Легкий\0
246	u,Тяжелый\0
247	u,Воин\0
248	u,Воитель\0
249	u,Гладиатор\0
250	u,Копейщик\0
251	u,Рыцарь\0
252	u,Паладин\0
253	u,Мститель\0
254	u,Разбойник\0
255	u,Искатель Сокровищ\0
256	u,Стрелок\0
257	u,Мистик\0
258	u,Маг\0
259	u,Властитель Огня\0
260	u,Некромант\0
261	u,Колдун\0
262	u,Клерик\0
263	u,Епископ\0
264	u,Проповедник\0
265	u,Светлый Воин\0
266	u,Светлый Рыцарь\0
267	u,Рыцарь Евы\0
268	u,Менестрель\0
269	u,Разведчик\0
270	u,Следопыт\0
271	u,Серебряный Рейнджер\0
272	u,Светлый Мистик\0
273	u,Светлый Маг\0
274	u,Певец Заклинаний\0
275	u,Последователь Стихий\0
276	u,Оракул Евы\0
277	u,Мудрец Евы\0
278	u,Темный Воин\0
279	u,Темный Рыцарь\0
280	u,Рыцарь Шилен\0
281	u,Танцор Смерти\0
282	u,Ассасин\0
283	u,Странник Бездны\0
284	u,Призрачный Рейнджер\0
285	u,Темный Мистик\0
286	u,Темный Маг\0
287	u,Заклинатель Ветра\0
288	u,Последователь Тьмы\0
289	u,Оракул Шилен\0
290	u,Мудрец Шилен\0
291	u,Боец\0
292	u,Налетчик\0
293	u,Разрушитель\0
294	u,Монах\0
295	u,Отшельник\0
296	u,Адепт\0
297	u,Шаман\0
298	u,Верховный Шаман\0
299	u,Вестник Войны\0
300	u,Подмастерье\0
301	u,Собиратель\0
302	u,Охотник за Наградой\0
303	u,Ремесленник\0
304	u,Кузнец\0
305	u,Графический курсор\0
306	u,Оч. быстро\0
307	u,Быстро\0
308	u,Нормально\0
309	u,Медленно\0
310	u,Оч. медленно\0
311	u,Активное умение\0
312	u,Пассивное умение\0
313	u,Магия\0
314	u,Клан\0
315	u,Маг. Атака\0
316	u,Ск. Атаки\0
317	u,Ур. Защиты\0
318	u,Уворот\0
319	u,Маг. Защ.\0
320	a,MP\0
321	u,Радиус\0
322	u,Цена\0
323	u,Маг. Защ.\0
324	u,Принятый квест\0
325	u,Описание\0
326	u,Предмет\0
327	u,Отмена\0
328	u,Объявление\0
329	u,Язык\0
330	u,Пригласить\0
331	u,Звание\0
332	u,Эмблема\0
333	u,Битва\0
334	u,Перемирие\0
335	u,Капитуляция\0
336	u,Отступление\0
337	u,Выйти\0
338	u,Исключить\0
339	u,Осада\0
340	u,Война\0
341	u,Роспуск\0
342	u,Глава\0
343	u,База\0
344	u,Наличие укрепления\0
345	u,Наличие замка\0
346	u,Статус\0
347	u,В сети\0
348	u,Не в сети\0
349	u,Оборона замка\0
350	u,Шейдеры\0
351	u,Частота\0
352	u,Отражения\0
353	u,Все\0
354	u,Небо\0
355	u,+Торговля\0
356	u,Система\0
357	u,Урон\0
358	u,Чат\0
359	u,Крик\0
360	u,Клан\0
361	u,Группа\0
362	u,Торговля\0
363	u,Шепот\0
364	u,Умения\0
365	u,Расход SP\0
366	u,Описание\0
367	u,Условия\0
368	u,Выучить\0
369	u,Назад\0
370	u,Миним. настройки\0
371	u,Врожденные свойства\0
372	u,В город\0
373	u,В Штаб Осаждающих\0
374	u,В Холл Клана\0
375	u,В Замок\0
376	u,Эффект\0
377	u,В начало\0
378	u,Вверх\0
379	u,Избранное\0
380	u,Закладка\0
381	u,Регион\0
382	u,Клан\0
383	u,Основной\0
384	u,Сообщение\0
385	u,Отказаться\0
386	u,<Личная торговая лавка>\0
387	u,Сообщество\0
388	u,Увеличение MP\0
389	u,Группа\0
390	u,Сообщество\0
391	u,Класс\0
392	u,Ур.\0
393	u,Имя\0
394	u,Радиус\0
395	u,Особенности\0
396	u,Пригласить\0
397	u,Настройки\0
398	u,Сообщение\0
399	u,Автоприцел\0
400	u,Автовступление\0
401	u,Показать уровень\0
402	u,Показать класс\0
403	u,Памятка\0
404	u,Исп. Заряд Души\0
405	u,Короткая дистанция\0
406	u,Средняя дистанция\0
407	u,Большая дистанция\0
408	u,Лидер группы\0
409	u,Член группы\0
410	u,Одиночка\0
411	u,Скрыто\0
412	u,Тип\0
413	u,Тема\0
414	u,Зарегистрировано\0
415	u,Администратор\0
416	u,№\0
417	u,Автор\0
418	u,Дата\0
419	u,Ответов\0
420	u,Поиск\0
421	u,Написать\0
422	u,Список\0
423	u,Ввод\0
424	u,Изменить\0
425	u,Удалить\0
426	u,Ответ\0
427	u,Текст\0
428	u,Начать\0
429	u,Весть\0
430	u,Клан\0
431	a, -\0
432	u,Скорость\0
433	u,Статус\0
434	u,Статус персонажа\0
435	u,Показать имя\0
436	u,Игрок\0
437	u,Монстры\0
438	u,Другие игроки\0
439	u,Клан\0
440	u,Группа\0
441	u,По умолчанию\0
442	u,Чат с Enter\0
443	u,Использовать\0
444	u,Чат\0
445	u,Обмен\0
446	u,Меню\0
447	u,Карта\0
448	u,Обучение\0
449	u,Сервер\0
450	u,Раса\0
451	u,Имя\0
452	u,Состояние\0
453	a,PvP\0
454	u,Возрастное ограничение\0
455	u,ОБТ Сервер\0
456	u,Выключен\0
457	u,Доступен\0
458	u,Загружен\0
459	u,Вкл.\0
460	u,Выкл.\0
461	u,Старше 18-ти лет\0
462	u,Старше 15-ти лет\0
463	u,Слежение\0
464	u,Фильтр текстур\0
465	u,Зафиксирован\0
466	u,Свободен\0
467	u,Загружен\0
468	u,Поштучно\0
469	u,аден\0
470	u,Петиция\0
471	u,Место\0
472	u,Петиция  - GM\0
473	u,Отмена\0
474	u,Начать консультацию\0
475	u,Завершить консультацию\0
476	u,Консультация\0
477	u,Изучение умений\0
478	u,Интерфейс\0
479	u,Сброс\0
480	u,Настройка\0
481	u,Выбор аудио\0
482	u,Стереонаушники\0
483	u,Стереоколонки\0
484	u,4-х канальные колонки\0
485	u,5-ти канальные колонки\0
486	u,Трофеи в группе\0
487	u,Нашедшему\0
488	u,Случайно\0
489	u,Предметы\0
490	u,Альянс\0
491	u,Статус\0
492	u,Действия\0
493	u,Предметы\0
494	u,Питомец\0
495	u,Вызванное существо\0
496	u,Исп. Заряд Духа\0
497	u,Имя\0
498	u,Личная торговая лавка\0
499	u,<Покупка>\0
500	u,<Продажа>\0
501	u,Кол-во\0
502	u,Список предметов\0
503	u,Для продажи\0
504	u,Парные клинки\0
505	u,Слуги\0
506	u,Питомцы\0
507	a,Bartz\0
508	a,Sieghardt\0
509	a,Kain\0
510	a,Lionna\0
511	a,Erica\0
512	a,Gustin\0
513	a,Devianne\0
514	a,Hindemith\0
515	a,Teon\0
516	a,Franz\0
517	a,Luna\0
518	a,Kastien\0
519	a,Airin\0
520	a,Staris\0
521	a,Ceriel\0
522	a,Fehyshar\0
523	a,Elhwynna\0
524	a,Ellikia\0
525	a,Shikken\0
526	a,Scryde\0
527	a,Frikios\0
528	a,Ophylia\0
529	a,Shakdun\0
530	a,Tarziph\0
531	a,Aria\0
532	a,Esenn\0
533	a,Elcardia\0
534	a,Yiana\0
535	a,Khadia\0
536	a,Ungoat\0
537	u,Ур.\0
538	u,Внимание\0
539	u,Без ограничения\0
540	u,Лимит PC/NPC\0
541	u,Поиск группы\0
542	u,Ниж. и верх. доспехи\0
543	u,<Назад\0
544	u,Далее>\0
545	u,Ставка\0
546	u,Отменить\0
547	u,Повторить\0
548	u,Список участников\0
549	u,Добавить предмет\0
550	u,Название города\0
551	u,Клан\0
552	u,Дата завершения\0
553	u,Отменить аукцион\0
554	u,Список\0
555	u,Мин. ставка\0
556	u,Доступно для перемещения\0
557	u,Отправить посылку\0
558	u,Кому:\0
559	u,$Альянс\0
560	u,Список отправок\0
561	u,Цена\0
562	u,Список\0
563	u,Покупка\0
564	u,Предмет\0
565	u,Необходимо\0
566	u,Автокод\0
567	u,Принято\0
568	u,Ожидание\0
569	u,Глава Альянса\0
570	u,Дата отправления\0
571	u,Название альянса\0
572	u,Заявка на участие\0
573	u,Отменить заявку\0
574	u,Принять\0
575	u,Отменить\0
576	u,Атакующие кланы\0
577	u,Защищающие кланы\0
578	u,Ожидающие кланы\0
579	u,Отклонить\0
580	u,Клан\0
581	u,Статус\0
582	u,Сейчас\0
583	u,Осада\0
584	u,Нет решения\0
585	u,Авто настройка\0
586	u,Замок\0
587	u,Защита\0
588	u,Глава\0
589	u,Клан\0
590	u,Альянс\0
591	a, -\0
592	u,Альянс\0
593	u,Информация об осаде\0
594	u,Детализация\0
595	u,Нет владельца замка\0
596	u,Покупка\0
597	u,Продажа\0
598	u,Пользовательское соглашение LineageII\0
599	u,Согласиться\0
600	u,Отказаться\0
601	u,Пинг\0
602	u,Тип\0
603	u,Качество\0
604	u,Клан\0
605	u,Альянс\0
606	u,Джойстик\0
607	u,Анимация\0
608	u,Аукционер\0
609	u,Все предметы на продажу\0
610	u,Мои предметы на продажу\0
611	u,Назад\0
612	u,Замок Глудио\0
613	u,Замок Дион\0
614	u,Замок Гиран\0
615	u,Замок Иннадрил\0
616	u,Замок Орен\0
617	u,Замок Аден\0
618	u,Ипподром монстров\0
619	u,Колизей\0
620	u,Перед внешними вратами Замка Глудио\0
621	u,Над внешними вратами Замка Глудио\0
622	u,Перед внешними вратами Замка Дион\0
623	u,Над внешними вратами Замка Дион\0
624	u,Перед внешними вратами Замка Гиран\0
625	u,Над внешними вратами Замка Гиран\0
626	u,Перед внешними вратами Замка Иннадрил\0
627	u,Над внешними вратами Замка Иннадрил\0
628	u,Перед внешними вратами Замка Орен\0
629	u,Над внешними вратами Замка Орен\0
630	u,Перед внешними вратами Замка Аден\0
631	u,Над внешними вратами Замка Аден\0
632	u,Центр Ипподрома Монстров\0
633	u,Финиш Ипподрома Монстров\0
634	u,Левая сторона Колизея\0
635	u,Центр Колизея\0
636	u,Правая сторона Колизея\0
637	u,Цена\0
638	u,Цвет\0
639	u,Символ\0
640	u,Изменение осн. параметров\0
641	u,Цена изготовления\0
642	u,Успех\0
643	u,Список рецептов\0
644	u,МР персонажа\0
645	u,Создание\0
646	u,Закрыть\0
647	u,Итог\0
648	u,Кол-во предметов\0
649	u,Книга рецептов\0
650	u,Локация для просмотра\0
651	u,Нарисовать символ\0
652	u,Удалить\0
653	u,Сокращ.\0
654	u,Добавить\0
655	u,Список макросов\0
656	u,Изменить макрос\0
657	u,Подробно\0
658	u,Сохранить\0
659	u,Краски\0
660	u,Татуировки\0
661	u,Список изготовленных предметов\0
662	u,Описание рецепта\0
663	u,Изготовление предмета\0
664	u,Режим наблюдения\0
665	u,Личная мастерская\0
666	u,Мои привилегии\0
667	u,Авторизация\0
668	u,Привилегии\0
669	u,Калькулятор\0
670	u,Номер ивента\0
671	u,Лотерейный номер\0
672	u,Выбранное имя\0
673	u,Привилегии клана\0
674	u,Присоединиться\0
675	u,Присвоить титул\0
676	u,Просмотр хранилища\0
677	u,Эмблема клана\0
678	u,Привилегии при наличии холла клана\0
679	u,Право на вход\0
680	u,Другие функции\0
681	u,Изгнать\0
682	u,Права во время владения замком\0
683	u,Открыть двери\0
684	u,Другие права\0
685	u,Изгнать\0
686	u,Привилегии\0
687	u,Телепорт\0
688	u,Вызов персонажа\0
689	u,Наблюдение за чатом\0
690	u,Поиск NPC\0
691	u,Поиск предмета\0
692	u,Поиск умения\0
693	u,Наблюдение\0
694	u,Петиция\0
695	u,Выбрать тип\0
696	u,Обездвижен\0
697	u,Снятие огранич.\0
698	u,Отчет об ошибке\0
699	u,О квесте\0
700	u,Нечестная игра\0
701	u,Предложения\0
702	u,Подсказки в игре\0
703	u,Об управлении\0
704	u,Другое\0
705	u,Посмотреть информацию по этой теме\0
706	u,Тип\0
707	u,Текст:\0
708	u,Содержание петиции\0
709	a,PvP/PK\0
710	u,Рекомендации\0
711	u,Макрос\0
712	u,А вот и я\0
713	u,Любовь Полумесяца\0
714	u,Вечность\0
715	u,Темная Сторона Луны\0
716	u,Наездник Ветров\0
717	u,Стреляющая Звезда\0
718	u,Циклонный Гром\0
719	u,Голодный Ребенок\0
720	u,Соленый Пес\0
721	u,Революция Ярости\0
722	u,Голубая Валентинка\0
723	u,Зажги Мой Огонь\0
724	u,Красная Пуля\0
725	u,Сверкающее Серебро\0
726	u,Лучший вариант\0
727	u,Стрит Рояль\0
728	u,Флэш\0
729	u,Отвратительный Зеленый\0
730	u,Короткое Замыкание\0
731	u,Тигр Тайфуна\0
732	u,Раскаленный \0
733	u,Галактический Экспресс\0
734	u,Оптимальный вариант\0
735	u,Альбатрос\0
736	u,Количество необходимых предметов\0
737	u,Количество имеющихся предметов\0
738	u,Владение\0
739	u,Управляющий гонками\0
740	u,-_-ㆀ\0
741	u,В режиме просмотра\0
742	u,Материалы\0
743	u,Итог\0
744	u,Цена покупки\0
745	u,Хор.\0
746	u,Норм.\0
747	u,Плохо\0
748	u,Объявление\0
749	u,Это объявление\0
750	u,Свободное сообщество\0
751	u,Это свободное сообщество\0
752	a,Seresin\0
753	a,Roien\0
754	a,Gallint\0
755	a,Cedric\0
756	a,Nerufa\0
757	a,Asterios\0
758	a,Orfen\0
759	a,Mitrael\0
760	a,Thifiel\0
761	a,Lithra\0
762	a,Lockirin\0
763	a,Kakai\0
764	a,Cadmus\0
765	a,Athebaldt\0
766	a,Blackbird\0
767	a,Ramsheart\0
768	a,Esthus\0
769	a,Vasper\0
770	a,Lancer\0
771	a,Ashton\0
772	a,Waytrel\0
773	a,Waltner\0
774	a,Tahnford\0
775	a,Hunter\0
776	a,Dewell\0
777	a,Rodemaye\0
778	a,Ken Rauhel\0
779	a,Ken Abigail\0
780	a,Ken Orwen\0
781	a,Van Holter\0
782	a,Desperion\0
783	a,Einhovant\0
784	a,Schuneimann\0
785	a,Faris\0
786	a,Tor\0
787	a,Carneiar\0
788	a,Dwyllios\0
789	a,Baium\0
790	a,Hallate\0
791	a,Zaken\0
792	a,Core\0
793	u,Тест аукциона холлов кланов\0
794	u,Управляющий холлом клана\0
795	u,Холлы кланов\0
796	u,Предметы\0
797	u,Цена изготовления\0
798	u,Случайно+Присвоить\0
799	u,По очереди\0
800	u,По очереди+Присвоить\0
801	u,Информация о корабле\0
802	u,Информация о клане\0
803	u,Тип G\0
804	u,Без распределения\0
805	u,Создатели\0
806	u,Прочитать\0
807	u,Написать\0
808	u,Количество\0
809	u,Сообщество клана\0
810	u,Недоступно\0
811	u,Предметы для примерки\0
812	u,Список\0
813	u,Цена\0
814	u,Рассвет\0
815	u,Закат\0
816	u,Печать Алчности\0
817	u,Печать Познания\0
818	u,Печать Раздора\0
819	u,Уровень 31 и ниже\0
820	u,Уровень 42 и ниже\0
821	u,Уровень 53 и ниже\0
822	u,Без ограничения на уровень\0
823	u,Владелец\0
824	u,Основное\0
825	u,Фестиваль\0
826	u,Печати\0
827	u,Описание печати\0
828	u,Победа\0
829	u,Обработка\0
830	u,Рекорд\0
831	u,Очки\0
832	u,Участники\0
833	u,Состояние\0
834	u,Мое состояние\0
835	u,Армия\0
836	u,Печать\0
837	u,Текущий результат\0
838	u,Результат прошлой недели\0
839	u,Камни Печати\0
840	u,Всего\0
841	u,Общий ранг владения\0
842	u,Удалить титул\0
843	u,Удалить\0
844	u,Уровень 64 и ниже\0
845	u,Результаты соревнований\0
846	u,Ничья\0
847	u,Примерить\0
848	u,Оценка петиции\0
849	u,Оценить\0
850	u,Очень хорошо\0
851	u,Хорошо\0
852	u,Средне\0
853	u,Плохо\0
854	u,Очень плохо\0
855	u,Удовлетворенность ответом\0
856	u,Другие мнения\0
857	u,Информация о выборе сервера\0
858	u,Без ограничений\0
859	a, +\0
860	u,Локация\0
861	u,Повторяющийся\0
862	u,Одноразовый\0
863	u,Соло\0
864	u,Группа\0
865	u,Отметка на карте\0
866	u,Без ограничений\0
867	u,Эффект размытия А\0
868	u,Сглаживание\0
869	u,Нет\0
870	a,2X\0
871	a,4X\0
872	u,Имя\0
873	u,Клан\0
874	u,Воин ближнего боя\0
875	u,Воин дистанционного боя\0
876	u,Воин защитного типа\0
877	u,Воин поддержки\0
878	u,Атакующий маг\0
879	u,Лечащий/Вспомогательный маг\0
880	u,Призыватель\0
881	u,Индикатор аномального состояния члена группы\0
882	u,Записи Семи Печатей\0
883	u,Показать привилегии\0
884	u,Окно логина\0
885	u,Карта\0
886	u,Цель\0
887	u,Игрок\0
888	u,Аден\0
889	u,Эльмор\0
890	u,Урна\0
891	u,Кристаллизация\0
892	u,Удалить макрос\0
893	u,Нет холла клана\0
894	u,Мир\0
895	u,Клан\0
896	u,Посланник\0
897	u,Настройка окна чата\0
898	u,Готово\0
899	u,Идти\0
900	u,Двигаться\0
901	u,Информация\0
902	u,Петиция-приглашение\0
903	u,Возврат\0
904	u,Друзья\0
905	u,Почта\0
906	u,Подготовка\0
907	u,Расчет\0
908	u,Отменить\0
909	u,Получатель\0
910	u,Дата создания\0
911	u,Автор\0
912	u,Ответ\0
913	u,Отправить\0
914	u,Сохранить\0
915	u,Написать\0
916	u,Дата удаления\0
917	u,Полученные\0
918	u,Отправленные\0
919	u,Архив\0
920	u,Черновики\0
921	u,Послать всем\0
922	u,Уровень\0
923	u,Рассвет\0
924	u,Закат\0
925	u,Карта\0
926	u,Защита\0
927	u,Прозр.\0
928	u,3D указатель\0
929	u,Оракул Заката\0
930	u,Оракул Рассвета\0
931	u,Камни\0
932	u, шт.\0
933	u, древних аден\0
934	u,Цикл\0
935	u,В наличии\0
936	u,Отсутствует\0
937	u,Прогноз\0
938	u,Обновить\0
939	u,Назад\0
940	u,Ожидаемый владелец Камня Печати\0
941	u,Жертвенный Некрополь (ур. 20-30)\0
942	u,Южное побережье Глудио\0
943	u,Некрополь Пилигримов (ур. 30-40)\0
944	u,Укрепление Партизан, возле Диона\0
945	u,Некрополь Послушников (ур. 40-50)\0
946	u,Возле Острова Аллигаторов в Иннадриле\0
947	u,Некрополь Повстанцев (ур. 50-60)\0
948	u,Северный Замок Глудио\0
949	u,Молитвенный Некрополь (ур. 60-70)\0
950	u,Возле Церемониального Алтаря в Темном Лесу\0
951	u,Некрополь Мучеников (ур. 60-70)\0
952	u,Земли вокруг Замка Гиран\0
953	u,Некрополь Святых (ур. 70-80)\0
954	u,Возле Шепчущих Полей в Иннадриле\0
955	u,Некрополь Апостолов (ур. 70-80)\0
956	u,Возле Разоренного Замка в Адене\0
957	u,Катакомбы Еретиков (ур. 30-40)\0
958	u,Возле Земли Казненных в Дионе\0
959	u,Катакомбы Отлученных (ур. 40-50)\0
960	u,Возле Гавани Гиран\0
961	u,Катакомбы Отступников (ур. 50-60)\0
962	u,Возле Долины Ящеров в Орене\0
963	u,Катакомбы Ведьм (ур. 60-70)\0
964	u,Возле Леса Зеркал в Адене\0
965	u,Катакомбы Темного Пророчества (ур. 70-80)\0
966	u,Возле Деревни Темных Эльфов в Орене\0
967	u,Катакомбы Запретного Пути (ур. 70-80)\0
968	u,Возле Деревни Охотников в Адене\0
969	u,Имя питомца\0
970	u,Имя уже существует.\0
971	u,Без имени\0
972	u,Период Семи Печатей\0
973	u,Подготовка к битве за Семь Печатей\0
974	u,Период ивента\0
975	u,Сбор результатов\0
976	u,Период действия Печати\0
977	u,Система\0
978	u,Обучение\0
979	u,Качество\0
980	u,Без сжатия (*.bmp)\0
981	u,Высокое (*.jpg)\0
982	u,Среднее (*.jpg)\0
983	u,Низкое (*.jpg)\0
984	u,Добавить группу\0
985	u,Переименовать\0
986	u,Удалить\0
987	u,Сообщить о входе контакта\0
988	u,Сообщить о новом сообщении\0
989	u,Отобразить сообщение о новом письме\0
990	u,Звуковое сообщение о входе контакта\0
991	u,Автоматический отказ от добавления контакта\0
992	u,Свернуть все диалоговые окна\0
993	u,Заблокировать\0
994	u,Изменить группу\0
995	u,Информация о MSN\0
996	a,MSN\0
997	u,Диалог с друзьями\0
998	u,Выход\0
999	u,Служба Сообщений Lineage II\0
1000	u,Служба Сообщений Lineage II\0
1001	u,Настройки\0
1002	u,Чат\0
1003	u,Войти в .Net Passport\0
1004	a,E-mail\0
1005	u,Пароль\0
1006	u,В сети\0
1007	u,Отключен\0
1008	u,Назад\0
1009	u,Сменить имя\0
1010	u,Изменить группу\0
1011	u,Другие настройки\0
1012	u,Количество контактов\0
1013	u, чел.\0
1014	u,Пригласить\0
1015	u,В сети\0
1016	u,Занят\0
1017	u,Скоро вернусь\0
1018	u,Нет на месте\0
1019	u,На связи\0
1020	u,Перерыв на обед\0
1021	u,Отключен\0
1022	u,Бенчмарк\0
1023	u,Восстановление\0
1024	u,Головные уборы\0
1025	u,Ввести сообщение\0
1026	u,Разрешить сообщение и показать мое состояние.\0
1027	u,Запретить сообщение\0
1028	u,Добавить контакт в список контактов\0
1029	u,Локация\0
1030	u,Уровень\0
1031	u,Член группы\0
1032	u,Настройки\0
1033	u,Изгнать\0
1034	u,Локация\0
1035	u,Уровень\0
1036	u,Группа\0
1037	u,Назад\0
1038	u,Вперед\0
1039	u,Обновить\0
1040	u,Создать\0
1041	u,Автоматически\0
1042	u,Макс. человек\0
1043	u,Мин.\0
1044	u,Макс.\0
1045	u,Мой уровень\0
1046	u,Все\0
1047	u,Рядом со мной\0
1048	u,Говорящий Остров\0
1049	u,Глудио\0
1050	u,Земли Темных Эльфов\0
1051	u,Земли Эльфов\0
1052	u,Дион\0
1053	u,Гиран\0
1054	u,Нейтральная Зона\0
1055	u,Лион\0
1056	u,Шутгарт\0
1057	u,Орен\0
1058	u,Деревня Охотников\0
1059	u,Иннадрил\0
1060	u,Аден\0
1061	u,Кандидат на вступление в группу\0
1062	u,Хозяин комнаты\0
1063	u,Член группы\0
1064	u,Мои координаты\0
1065	u,Стандартные координаты (x,y,z)\0
1066	u,Ордината\0
1067	u,Абсцисса\0
1068	u,Создать трасу\0
1069	u,Удалить трасу\0
1070	u,Выбрать цель\0
1071	u,Закрепить группу\0
1072	u,Открыть группу\0
1073	u,Пауза\0
1074	u,Возобновить гонку\0
1075	u,Начать гонку\0
1076	u,Остановить гонку\0
1077	u,Согласиться\0
1078	u,Послать\0
1079	u,Команда\0
1080	u,Закончить сообщение\0
1081	u,Установить заграждение\0
1082	u,Убрать заграждение\0
1083	u,Фейерверк 1-й команды\0
1084	u,Фейерверк 2-й команды\0
1085	u,Название 1-й команды\0
1086	u,Название 2-й команды\0
1087	u,Представитель 1-й команды\0
