id	name
476	u,Консультация\0
477	u,Тренировка навыков\0
478	u,Интерфейс\0
479	u,Сброс\0
480	u,Настройки\0
481	u,Устр. вывода звука\0
482	u,Наушники\0
483	u,Стерео-динамики\0
484	u,4 канала\0
485	u,Система 5.1\0
486	u,Дроп в группе\0
487	u,Нашедшему\0
488	u,Случайно\0
489	u,Предметы\0
490	u,Альянс\0
491	u,Информ.\0
492	u,Действия\0
493	u,Вещи\0
494	u,Питомец\0
495	u,Вызванное существо\0
496	u,Исп.Spiritshot(s)\0
497	u,Имя\0
498	u,Частная лавка\0
499	u,<Частная лавка - Покупаю>\0
500	u,<Частная лавка - Продаю>\0
501	u,Количество\0
502	u,Список желаемого\0
503	u,На продажу\0
504	u,Двойные клинки\0
505	u,Слуги\0
506	u,Питомцы\0
507	u,Bartz\0
508	u,Sieghardt\0
509	u,Kain\0
510	u,Lionna\0
511	u,Erica\0
512	u,Gustin\0
513	u,Devianne\0
514	u,Hindemith\0
515	u,Teon\0
516	u,Franz\0
517	u,Luna\0
518	u,Kastien\0
519	u,Airin\0
520	u,Staris\0
521	u,Ceriel\0
522	u,Fehyshar\0
523	u,Elhwynna\0
524	u,Ellikia\0
525	u,Shikken\0
526	u,Scryde\0
527	u,Frikios\0
528	u,Ophylia\0
529	u,Shakdun\0
530	u,Tarziph\0
531	u,Aria\0
532	u,Esenn\0
533	u,Elcardia\0
534	u,Yiana\0
535	u,Khadia\0
536	u,Ungoat\0
537	u,Ур.\0
538	u,Внимание\0
539	u,Без ограничения\0
540	u,Лимит pc/npc\0
541	u,Поиск группы\0
542	u,Тело\0
543	u,<Назад\0
544	u,Вперед>\0
545	u,Предложение\0
546	u,Отменить\0
547	u,Повторить\0
548	u,Список участников\0
549	u,Добавить предмет\0
550	u,Название деревни\0
551	u,Название клана\0
552	u,Дата окончания\0
553	u,Отменить аукцион\0
554	u,Список\0
555	u,Мин. ставка\0
556	u,Доступно для перемещения\0
557	u,Отправить посылку\0
558	u,Кому:\0
559	u,$Альянс\0
560	u,Список отправок\0
561	u,Цена\0
562	u,Список\0
563	u,Покупка\0
564	u,Информация о вещи\0
565	u,Необходимые вещи\0
566	u,Автокод\0
567	u,Одобрено\0
568	u,Ожидание\0
569	u,Лидер альянса\0
570	u,Дата отправления\0
571	u,Название альянса\0
572	u,Принять участие\0
573	u,Отменить заявление\0
574	u,Одобрить\0
575	u,Отменить\0
576	u,Атакующие кланы\0
577	u,Защищающие кланы\0
578	u,Ожидающие кланы\0
579	u,Отказ\0
580	u,Клан\0
581	u,Статус\0
582	u,Сейчас\0
583	u,Осада\0
584	u,Не определено\0
585	u,Авто настройка\0
586	u,Замок\0
587	u,Защита\0
588	u,Глава\0
589	u,Клан\0
590	u,Альянс\0
591	a, -\0
592	u,Альянс\0
593	u,Информация об осаде\0
594	u,Детализация\0
595	u,Нет владельца замка\0
596	u,Частная лавка - Продажа\0
597	u,Частная лавка - Покупка\0
598	u,ПРАВИЛА Сервера\0
599	u,Принять\0
600	u,Отказаться\0
601	u,Пинг\0
602	u,Тип\0
603	u,Качество\0
604	u,Клан\0
605	u,Альянс\0
606	u,Джойстик\0
607	u,Анимация\0
608	u,Аукционер\0
609	u,Все вещи для продажи\0
610	u,Мои вещи для продажи\0
611	u,Назад\0
612	u,Замок Глудио\0
613	u,Замок Дион\0
614	u,Замок Гиран\0
615	u,Замок Иннадрил\0
616	u,Замок Орен\0
617	u,Замок Аден\0
618	u,Ипподром монстров\0
619	u,Колизей\0
620	u,Перед внешними вратами Замка Глудио\0
621	u,Над внешними вратами Замка Глудио\0
622	u,Перед внешними вратами Замка Дион\0
623	u,Над внешними вратами Замка Дион\0
624	u,Перед внешними вратами Замка Гиран\0
625	u,Над внешними вратами Замка Гиран\0
626	u,Перед внешними вратами Замка Иннадрил\0
627	u,Над внешними вратами Замка Иннадрил\0
628	u,Перед внешними вратами Замка Орен\0
629	u,Над внешними вратами Замка Орен\0
630	u,Перед внешними вратами Замка Аден\0
631	u,Над внешними вратами Замка Аден\0
632	u,Центр Ипподрома Монстров\0
633	u,Финиш Ипподрома Монстров\0
634	u,Левая сторона Колизея\0
635	u,Центр Колизея\0
636	u,Правая сторона Колизея\0
637	u,Вознаграждение\0
638	u,Информация о красках\0
639	u,Информация о татуировке\0
640	u,Изменение осн. параметров\0
641	u,Цена изготовления\0
642	u,Шанс успеха\0
643	u,Список Рецептов\0
644	u,Запас MP\0
645	u,Создать\0
646	u,Закрыть\0
647	u,Получится вещей (шт.)\0
648	u,Вещей в наличии\0
649	u,Книга рецептов\0
650	u,Локация для просмотра\0
651	u,Нанесение татуировок\0
652	u,Удаление татуировок\0
653	u,Сокращ.\0
654	u,Добавить\0
655	u,Список макросов\0
656	u,Редактировать макрос\0
657	u,Подробно\0
658	u,Сохранить\0
659	u,Список красок\0
660	u,Список татуировок\0
661	u,Список для производства\0
662	u,Информация о рецепте\0
663	u,Создание вещи\0
664	u,Наблюдение за игрой\0
665	u,Создание вещей на заказ\0
666	u,Привилегии\0
667	u,Авторизация\0
668	u,Привилегии\0
669	u,Калькулятор\0
670	u,Номер ивента\0
671	u,Лотерейный номер\0
672	u,Выбранное имя\0
673	u,Привилегии клана\0
674	u,Вступить в клан\0
675	u,Титул\0
676	u,Обзор содержимого склада\0
677	u,Эмблема клана\0
678	u,Привилегии кланхола\0
679	u,Право на вход\0
680	u,Другие функции\0
681	u,Изгнать\0
682	u,Права во время владения замком\0
683	u,Открыть двери\0
684	u,Другие права\0
685	u,Изгнать\0
686	u,Привилегии\0
687	u,Телепорт\0
688	u,Вызов\0
689	u,Наблюдение за чатом\0
690	u,Поиск NPC\0
691	u,Поиск предм.\0
692	u,Поиск умений\0
693	u,Наблюдение\0
694	u,Петиция\0
695	u,Выбор типа\0
696	u,Обездвижен\0
697	u,Снятие огранич.\0
698	u,Отчет об ошибке\0
699	u,О заданиях\0
700	u,Нечестная игра\0
701	u,Предложения\0
702	u,Подсказки\0
703	u,Об управлении\0
704	u,Другое\0
705	u,Просмотр информации\0
706	u,Тип\0
707	u,Текст:\0
708	u,Содержание петиции\0
709	u,ПвП/ПК\0
710	u,Рекомендации\0
711	u,Макрос\0
712	u,Here I Come\0
713	u,Half Moon Love\0
714	u,Everlasting\0
715	u,Dark Side of the Moon\0
716	u,Wind Rider\0
717	u,Shooting Star\0
718	u,Cyclone Thunder\0
719	u,Hungry Baby\0
720	u,Salty Dog\0
721	u,Raging Revolution\0
722	u,Valentine Blue\0
723	u,Light My Fire\0
724	u,Red Bullet\0
725	u,Shining Silver\0
726	u,Over the Top\0
727	u,Royal Straight\0
728	u,All Seven\0
729	u,Nasty Green\0
730	u,Shortcut\0
731	u,Typhoon Tiger\0
732	u,Red Hot\0
733	u,Galaxy Express\0
734	u,Best Condition\0
735	u,Albatross\0
736	u,Требуется вещей\0
737	u,Вещей в наличии\0
738	u,Поместье\0
739	u,Руководитель ипподрома\0
740	u,[censore]\0
741	u,В режиме просмотра\0
742	u,Ингредиенты\0
743	u,Результат\0
744	u,Цена покупки\0
745	u,Хор.\0
746	u,Норм.\0
747	u,Плохо\0
748	u,Объявление\0
749	u,Это объявление\0
750	u,Свободное сообщество\0
751	u,Это свободное сообщество.\0
752	u,Seresin\0
753	u,Roien\0
754	u,Gallint\0
755	u,Cedric\0
756	u,Nerufa\0
757	u,Asterios\0
758	u,Orfen\0
759	u,Mitrael\0
760	u,Thifiel\0
761	u,Lithra\0
762	u,Lockirin\0
763	u,Kakai\0
764	u,Cadmus\0
765	u,Athebaldt\0
766	u,Blackbird\0
767	u,Ramsheart\0
768	u,Esthus\0
769	u,Vasper\0
770	u,Lancer\0
771	u,Ashton\0
772	u,Waytrel\0
773	u,Waltner\0
774	u,Tahnford\0
775	u,Hunter\0
776	u,Dewell\0
777	u,Rodemaye\0
778	u,Ken Rauhel\0
779	u,Ken Abigail\0
780	u,Ken Orwen\0
781	u,Van Holter\0
782	u,Desperion\0
783	u,Einhovant\0
784	u,Schuneimann\0
785	u,Faris\0
786	u,Tor\0
787	u,Carneiar\0
788	u,Dwyllios\0
789	u,Baium\0
790	u,Hallate\0
791	u,Zaken\0
792	u,Core\0
793	u,Тест аукциона клан-холла\0
794	u,Менеджер клан-холла\0
795	u,Холлы кланов\0
796	u,Предметы\0
797	u,Стоимость производства\0
798	u,Случайно(вкл.спойл)\0
799	u,По очереди\0
800	u,По очереди(вкл.спойл)\0
801	u,Информация о корабле\0
802	u,Информация о клане\0
803	u,Тип G\0
804	u,Без распределения\0
805	u,Разработчики\0
806	u,Прочитать\0
807	u,Написать\0
808	u,Количество купленного\0
809	u,Сообщество клана\0
810	u,Недоступно\0
811	u,Список вещей для примерки\0
812	u,Список\0
813	u,Стоимость\0
814	u,Lord of Dawn\0
815	u,Army of Dusk\0
816	u,Печать Жадности\0
817	u,Печать Знаний\0
818	u,Печать Борьбы\0
819	u,Уровень 31 и ниже\0
820	u,Уровень 42 и ниже\0
821	u,Уровень 53 и ниже\0
822	u,Без ограничения на уровень\0
823	u,Владелец\0
824	u,Основное\0
825	u,Фестиваль\0
826	u,Печати\0
827	u,Описание печати\0
828	u,Победа\0
829	u,Обработка\0
830	u,Рекорд\0
831	u,Очки\0
832	u,Участники\0
833	u,Состояние\0
834	u,Мое состояние\0
835	u,Армия\0
836	u,Печать\0
837	u,Текущий результат\0
838	u,Результат прошлой недели\0
839	u,Камни\0
840	u,Результат\0
841	u,Общий ранг владения\0
842	u,Уд. титул\0
843	u,Убрать герб\0
844	u,Уровень 64 и ниже\0
845	u,Результаты соревнований\0
846	u,Ничья\0
847	u,Примерить\0
848	u,Оценка петиции\0
849	u,Оценить\0
850	u,Очень хорошо\0
851	u,Хорошо\0
852	u,Средне\0
853	u,Плохо\0
854	u,Очень плохо\0
855	u,Удовлетворенность ответом\0
856	u,Другие мнения\0
857	u,Информация о выборе сервера\0
858	u,Без ограничений\0
859	u, +\0
860	u,Локация\0
861	u,Многоразовое задание\0
862	u,Разовое задание\0
863	u,Задание для одного\0
864	u,Задание для группы\0
865	u,Отметка на карте\0
866	u,Без ограничений\0
867	u,Эффект размытия А\0
868	u,Сглаживание\0
869	u,нет\0
870	u,2х\0
871	u,4х\0
872	u,Имя\0
873	u,Клан\0
874	u,Воин ближнего боя\0
875	u,Воин дистанционного боя\0
876	u,Воин-защитник\0
877	u,Воин поддержки группы\0
878	u,Боевой маг\0
879	u,Маг-лекарь/ассистент\0
880	u,Саммонер\0
881	u,Индикатор аномального состояния члена группы\0
882	u,Записи Семи Печатей\0
883	u,Показать привилегии\0
884	u,Перезайти\0
885	u,Карта\0
886	u,Цель\0
887	u,Игрок\0
888	u,Aden\0
889	u,Elmore\0
890	u,Разрушение\0
891	u,Кристаллизация\0
892	u,Удаление макроса\0
893	u,Нет клан-холла.\0
894	u,Мир\0
895	u,Клановые действия (Alt+N)\0
896	u,Посланник\0
897	u,Настройки чата\0
898	u,Готово\0
899	u,Идти\0
900	u,Двигаться\0
901	u,Информация\0
902	u,Петиция\0
903	u,Возврат\0
904	u,Друзья\0
905	u,Почта\0
906	u,Подготовка\0
907	u,Расчет\0
908	u,Истекло\0
909	u,Адресат\0
910	u,Дата создания\0
911	u,Автор\0
912	u,Ответ\0
913	u,Отправить\0
914	u,Сохранить\0
915	u,Написать письмо\0
916	u,Дата удаления\0
917	u,Полученные\0
918	u,Отправленные\0
919	u,Архив почты\0
920	u,Черновики\0
921	u,Послать всем\0
922	u,Уровень\0
923	u,Рассвет\0
924	u,Закат\0
925	u,Карта (Alt+M)\0
926	u,Безопасность\0
927	u,Прозрачн.\0
928	u,3D-стрелка\0
929	u,Oracle of Dusk\0
930	u,Oracle of Dawn\0
931	u,Камни\0
932	u,   шт.\0
933	u,   ancient adena\0
934	u,Цикл\0
935	u,В наличии\0
936	u,Отсутствует\0
937	u,Прогноз\0
938	u,Обновить\0
939	u,Назад\0
940	u,Ожидаемый владелец Камней Печати\0
941	u,Necropolis of Sacrifice (уровни 20-30)\0
942	u,Southern Shore область Gludio\0
943	u,The Pilgrim's Necropolis (уровни 30-40)\0
944	u,Fortress of Resistance, область Dion\0
945	u,Necropolis of Worship (уровни 40-50)\0
946	u,Около Alligator Island область Innadril\0
947	u,The Patriot's Necropolis (уровни 50-60)\0
948	u,Northern Gludio Castle область Gludio\0
949	u,Necropolis of Devotion (уровни 60-70)\0
950	u,Около Altar of Rites в Dark Forest\0
951	u,Necropolis of Martyrdom (уровни 60-70)\0
952	u,Giran Territory область Giran Castle\0
953	u,The Saint's Necropolis (уровни 70-80)\0
954	u,Около Field of Whispers область Innadril\0
955	u,The Disciple's Necropolis (уровни 70-80)\0
956	u,Около Devastated Castle область Aden\0
957	u,Catacomb of the Heretic (уровни 30-40)\0
958	u,Около the Execution Grounds область Dion\0
959	u,Catacomb of the Branded (уровни 40-50)\0
960	u,Около Giran Harbor область Giran\0
961	u,Catacomb of the Apostate (уровни 50-60)\0
962	u,Около Plains of the Lizardmen область Oren\0
963	u,Catacomb of the Witch (уровни 60-70)\0
964	u,Около the Forest of Mirrors область Aden\0
965	u,Catacomb of Dark Omens (уровни 70-80)\0
966	u,Около Dark Elf Village область Oren\0
967	u,Catacomb of the Forbidden Path (уровни 70-80)\0
968	u,Около Hunters Village область Aden\0
969	u,Кличка\0
970	u,Имя уже существует.\0
971	u,Без имени\0
972	u,Период семи печатей\0
973	u,Подготовка к эвенту\0
974	u,Период ивента\0
975	u,Результаты растут\0
976	u,Период ратификации печатей\0
977	u,Система\0
978	u,Обучение\0
979	u,Качество\0
980	u,.bmp\0
981	u,.jpg - высокое\0
982	u,.jpg - среднее\0
983	u,.jpg - низкое\0
984	u,Новый\0
985	u,Переименовать\0
986	u,Удалить\0
987	u,Сообщить когда будет в онлайне.\0
988	u,Сообщить при получении сообщения.\0
989	u,Уведомление о получении электронной почты.\0
990	u,Звуковое сообщение о входе контакта\0
991	u,Авто-отклонение приглашений в список контактов.\0
992	u,Свернуть все диалоговые окна\0
993	u,Заблокировать\0
994	u,Изменить группу\0
995	u,Инфо об MSN Messenger\0
996	u,MSN Messenger\0
997	u,Чат с друзьями\0
998	u,Выйти\0
999	u,Служба Сообщений Lineage II\0
1000	u,Служба Сообщений Lineage II\0
1001	u,Опции\0
1002	u,Чат\0
1003	u,Войти в .NET Passport\0
1004	u,E-mail\0
1005	u,Пароль\0
1006	u,Онлайн\0
1007	u,Оффлайн\0
1008	u,Назад\0
1009	u,Сменить имя\0
1010	u,Изменить группу\0
1011	u,Другие настройки\0
1012	u,Количество контактов\0
1013	u,   чел.\0
1014	u,Пригласить\0
1015	u,Онлайн\0
1016	u,Занят\0
1017	u,Скоро буду\0
1018	u,Ушел\0
1019	u,На проводе\0
1020	u,Кушаю\0
1021	u,Отключился?\0
1022	u,Бенчмарка\0
1023	u,Восстановление\0
1024	u,Фенечки для волос\0
1025	u,Ввод сообщения\0
1026	u,Разрешить сообщение и показать мое состояние.\0
1027	u,Запретить сообщение\0
1028	u,Добавить контакт в список контактов\0
1029	u,Локация\0
1030	u,Уровень\0
1031	u,Член группы\0
1032	u,Настройки\0
1033	u,Изгнать\0
1034	u,Лок.\0
1035	u,Ур.\0
1036	u,Группа\0
1037	u,Предыдущий\0
1038	u,Следующий\0
1039	u,Обновить\0
1040	u,Создать\0
1041	u,Авто\0
1042	u,Макс. человек\0
1043	u,Мин.\0
1044	u,Макс.\0
1045	u,Мой уровень\0
1046	u,Все\0
1047	u,Рядом со мной\0
1048	u,Talking Island\0
1049	u,Gludio\0
1050	u,Тер. тёмных эльфов\0
1051	u,Тер. светлых эльфов\0
1052	u,Dion\0
1053	u,Giran\0
1054	u,Нейтральная зона\0
1055	u,Lyonn\0
1056	u,Schuttgart\0
1057	u,Oren\0
1058	u,Hunters Village\0
1059	u,Innadril\0
1060	u,Aden\0
1061	u,Кандидат в группу\0
1062	u,Хозяин комнаты\0
1063	u,Член группы\0
1064	u,Мои координаты\0
1065	u,Стандартные координаты (x, y, z)\0
1066	u,Ордината\0
1067	u,Абсцисса\0
1068	u,Создать трасу\0
1069	u,Удалить трасу\0
1070	u,Выбрать цель\0
1071	u,Расформировать группу\0
1072	u,Отменить расформирование\0
1073	u,Пауза\0
1074	u,Продолжить гонки\0
1075	u,Начало гонки\0
1076	u,Конец гонки\0
1077	u,Ок\0
1078	u,Послать\0
1079	u,Команда\0
1080	u,Закончить сообщение\0
1081	u,Установить заграждение\0
1082	u,Убрать заграждение\0
1083	u,Фейерверк 1-й команды\0
1084	u,Фейерверк 2-й команды\0
1085	u,Название команды 1\0
1086	u,Название команды 2\0
